dem,dist2canal,saltwater_max,groundwater_max,gw_duration,degradation
0,2278.815482,0.235195309,0.283625199,1,1
0,2268.325373,0.139470056,0.27201242,1,1
0,2258.185112,0.160207012,0.338976792,0.303278689,1
0,2248.399431,0.160207012,0.338976792,0.284153005,1
0.12356,2238.972979,0.037020206,0.146133854,0.401639344,1
0.19912,2229.910312,-0.041412201,0.0694575,0.421917808,1
0.24048,2221.215883,0.015546308,0.059086,0.589041096,1
-0.20055,2131.900561,0.354775114,0.437941496,0.169863014,1
-0.037009,2489.096222,0.191602813,0.299114824,1,1
0.13597,2481.310138,0.131394209,0.178534901,1,1
-0.35238,2161.041416,0.588125608,0.638012062,0.375342466,1
0.020206,2502.978226,0.21362444,0.333405413,0.953424658,1
0.39511,2391.171261,-0.234125393,-0.144034701,0.879781421,1
-0.61673,2190.20547,0.852475608,0.902362062,0.375342466,1
0,4011.034779,0.234646853,0.446741117,0.668493151,1
0.12365,2518.571023,0.041574637,0.138171641,0.961748634,1
0.43944,2430.740628,-0.203066426,-0.172322723,1,1
-0.96174,2219.391809,1.18007688,1.192497511,0.643835616,1
0.054072,2541.69235,0.149711835,0.224794685,1,1
0.18327,2535.843055,0.020513835,0.095596685,1,1
-0.57613,2248.599564,0.816001492,0.848871609,0.624657534,1
0,4055.773662,0.267407733,0.452816051,0.501369863,1
0.29559,2546.998233,-0.125684934,-0.029388297,0.909836066,1
0,2535.843055,0.168059527,0.262174823,1,1
0.39079,2522.855525,-0.222730473,-0.128615177,1,1
-0.41642,2271.299188,0.629272316,0.639549679,0.323287671,1
0,4073.045544,0.267407733,0.452816051,0.501369863,1
0,4061.539117,0.188456359,0.443118271,0.394520548,1
0,4050.11111,0.188456359,0.443118271,0.394520548,1
-0.18759,2294.558781,0.302464609,0.358262717,0.265753425,1
0,4077.903873,0.25435904,0.444624546,0.568306011,1
0,4066.743169,0.188456359,0.443118271,0.394520548,1
-0.042753,2308.246087,0.185167715,0.25751204,0.308743169,1
-0.013024,2313.114783,0.287208353,0.301851265,0.257534247,1
0,4094.642842,0.274796128,0.439679612,0.975342466,1
0,4083.748278,0.292400106,0.45564826,0.838356164,1
0.054551,2333.452378,0.214186312,0.251944322,0.430136986,1
0,4111.751452,0.235601974,0.424232842,1,1
0,4100.792606,0.241104841,0.437939134,0.989041096,1
-0.1559,2344.802764,0.430084353,0.444727265,0.257534247,1
-0.015047,2346.912866,0.289231353,0.303874265,0.183561644,1
0,4117.001336,0.235601974,0.424232842,1,1
-0.0081821,2373.03603,0.15890068,0.189208528,0.136612022,1
0,4133.581982,0.235601974,0.424232842,1,1
0,4122.572013,0.229223172,0.42305415,0.819178082,1
-0.037665,2400.749883,0.300595884,0.320728906,0.15890411,1
0.010764,2401.686907,0.247303488,0.260482645,0.112328767,1
0,4139.782603,0.177095044,0.337088696,0.928961749,1
0,4156.164097,0.251594543,0.411964011,0.769863014,1
0,4144.779849,0.232099945,0.380188308,0.712328767,1
0,4133.581982,0.232099945,0.380188308,0.712328767,1
0,4161.466088,0.240478253,0.388812462,0.994520548,1
0,4150.530087,0.232099945,0.380188308,0.712328767,1
0,4139.782603,0.232099945,0.380188308,0.712328767,1
-0.22946,2492.889889,0.503018692,0.528988231,0.912328767,1
-0.053989,2491.625975,0.29093089,0.336501495,0.75890411,1
0,4167.841168,0.232099945,0.380188308,0.712328767,1
-0.36353,2526.420393,0.637088692,0.663058231,0.704109589,1
-0.23025,2556.345047,0.325402725,0.460334802,0.721311475,1
-0.75668,2627.184805,1.006292286,1.061208087,0.635616438,1
0,4240.624954,0.243399136,0.438070234,0.265753425,1
0,4231.170051,0.173633729,0.418537685,0.270491803,1
0,4221.907152,0.10553479,0.380829877,0.265753425,1
0,4212.837524,0.10553479,0.380829877,0.265753425,1
0,4203.962417,0.10553479,0.380829877,0.265753425,1
0,4195.283066,0.10553479,0.380829877,0.265753425,1
0,4186.800688,0.10553479,0.380829877,0.265753425,1
-0.31486,2809.127979,0.582818772,0.598964587,0.673972603,1
0.1893,2761.467001,-0.025026653,0.020373149,1,1
-0.45035,2714.129695,0.688628402,0.800901567,0.435616438,1
-0.3472,2664.432397,0.559429736,0.621178815,0.410958904,1
0,4278.656331,0.181696586,0.402570201,0.325136612,1
0,4269.074841,0.171324597,0.40793304,0.345205479,1
0,4259.683087,0.208863487,0.420906026,0.295890411,1
0,4250.482326,0.103675147,0.389397996,0.461748634,1
0,4241.4738,0.103675147,0.389397996,0.461748634,1
0,4232.658739,0.208863487,0.420906026,0.495890411,1
0,4316.769626,0.240433242,0.242069747,1,1
0,4307.063965,0.243296707,0.244803413,0.915068493,1
0,4297.545811,0.100746815,0.106703196,0.273972603,1
-0.31125,2865.588945,0.576013143,0.591376198,0.830136986,1
0.21691,4406.835599,-0.038141012,0.013387988,0.650273224,1
0.21859,4396.100545,0.018655443,0.058157248,0.794520548,1
0.21013,4385.544436,0.027306292,0.049473369,0.695890411,1
0.85468,4354.962686,-0.684466348,-0.681316728,0.005464481,1
0.69573,4345.135211,-0.545311495,-0.541928978,1,1
0.37338,4335.493052,-0.183374813,-0.179839385,0.797260274,1
0.85048,4456.691598,-0.607382011,-0.440019132,1,1
0.10467,4445.672053,0.152277225,0.251976877,0.775956284,1
0,4434.828069,0.153953329,0.2234999,0.654794521,1
0.33924,4424.160937,-0.185286671,-0.10948022,0.591780822,1
0.54022,4413.671941,-0.376178774,-0.340645741,0.630136986,1
0.41946,4403.362352,-0.255418774,-0.219885741,0.630136986,1
0.089148,4393.233433,0.025104284,0.096430882,0.452054795,1
0.058779,4383.286438,0.145447908,0.168958337,1,1
0.088464,4373.522608,0.003229897,0.06929546,8.52E-01,1
0.5025,4618.24642,-0.261371491,-0.063567183,0.312328767,1
0.22254,4495.697944,0.028709912,0.224943837,1,1
0.67624,4484.573558,-0.559502232,-0.455170025,0.460273973,1
0.50961,4473.622693,-0.306073293,-0.252666205,0.550684932,1
0,4462.846625,0.092607675,0.129798001,0.207650273,1
0.085226,4452.246624,0.009709186,0.121697552,0.510928962,1
-0.148,2922.498931,0.425738418,0.605029163,0.783561644,1
0.59456,4680,-0.353431491,-0.155627183,0.312328767,1
0.52445,4668.54367,-0.283321491,-0.085517183,0.312328767,1
0.47227,4657.252409,-0.312122949,-0.167426464,0.780821918,1
0.4806,4646.12742,-0.325666784,-0.140933757,0.953424658,1
0.50512,4635.1699,-0.264770993,-0.172588594,0.884931507,1
0.69498,4557.630964,-0.450643381,-0.268286952,0.542465753,1
0.76792,4546.163217,-0.528684705,-0.524860914,0.298630137,1
0.43222,4534.765705,-0.241789612,-0.182970161,0.673972603,1
0.27424,4523.538438,-0.070703293,-0.017296205,0.550684932,1
0.18335,4512.482687,0.020186707,0.073593795,0.789041096,1
0.62317,4719.163061,-0.44478759,-0.32124696,0.226775956,1
0.55565,4707.706448,-0.410371355,-0.251124877,0.792349727,1
0.47214,4696.317706,-0.317206784,-0.132473757,0.953424658,1
0.44675,4685.093382,-0.291816784,-0.107083757,0.953424658,1
0.46088,4674.03466,-0.305946784,-0.121213757,0.953424658,1
0.4925,4663.142717,-0.311331795,-0.199209652,0.808743169,1
0.54949,4652.322001,-0.316063804,-0.307121609,0.221917808,1
0.6171,4640.797345,-0.383673804,-0.374731609,0.221917808,1
0.64907,4629.438411,-0.408019775,-0.401892786,0.210958904,1
0.68602,4618.24642,-0.444969775,-0.438842786,0.238356164,1
0.6349,4607.222591,-0.451205742,-0.284980152,0.986338798,1
0.86484,4596.368131,-0.611584412,-0.478939742,0.791780822,1
0.75609,4585.389842,-0.54673594,-0.400950137,0.767123288,1
0.55322,4573.893309,-0.365677002,-0.358487463,0.205479452,1
0.6236,4746.925321,-0.481144623,-0.331808786,0.180327869,1
0.50772,4735.440845,-0.362441355,-0.203194877,0.792349727,1
0.41164,4724.118965,-0.266361355,-0.107114877,0.792349727,1
0.38379,4712.960853,-0.228856784,-0.044123757,0.953424658,1
0.40963,4701.967673,-0.228461795,-0.116339652,0.808743169,1
0.46254,4691.140586,-0.15877985,-0.076467729,0.97260274,1
0.53801,4680,-0.269348043,-0.261149576,0.315068493,1
0.60662,4668.54367,-0.337958043,-0.329759576,0.315068493,1
0.64861,4657.252409,-0.379948043,-0.371749576,0.315068493,1
0.49378,4646.12742,-0.323738401,-0.311439049,0.257534247,1
0.60571,4635.1699,-0.415119588,-0.405932192,0.153424658,1
0.38315,4624.38104,-0.281245946,-0.256798261,0.163934426,1
0.67083,4785.91684,-0.420666425,-0.340164906,0.38630137,1
0.60076,4774.620404,-0.350596425,-0.270094906,0.38630137,1
0.48523,4763.202704,-0.304061795,-0.191939652,0.808743169,1
0.36161,4751.946969,-0.123235192,-0.018337996,0.953424658,1
0.29311,4740.854353,0.01065015,0.092962271,0.97260274,1
0.34995,4729.926004,-0.204671355,-0.045424877,0.792349727,1
0.41875,4719.163061,-0.267186192,-0.245777359,0.156164384,1
0.54053,4707.706448,-0.349939588,-0.340752192,0.153424658,1
0.77253,4768.773427,-0.510104555,-0.5014905,0.364383562,1
0.65109,4757.909205,-0.499526192,-0.478117359,0.156164384,1
-0.088538,3057.646153,0.30224229,0.387741639,1,1
0.68373,4788.736785,-0.444622773,-0.233607619,0.605479452,1
0.4884,4812.452597,-0.31001759,-0.18647696,0.226775956,1
0.19087,4836.238208,0.047357125,0.12760719,0.271232877,1
0.47644,4830.093167,-0.29805759,-0.17451696,0.226775956,1
0.56638,4818.806906,-0.33447183,-0.218854569,0.380821918,1
0.71455,4807.681354,-0.533381795,-0.421259652,0.808743169,1
0.69828,4796.717628,-0.528238401,-0.515939049,0.257534247,1
-0.086945,3086.502875,0.317389708,0.40838878,1,1
0.65454,4736.771052,-0.417045866,-0.185807503,0.334246575,1
0.69032,4760.178568,-0.452825866,-0.221587503,0.364383562,1
0.7251,4783.659687,-0.54560819,-0.263685498,0.573770492,1
0.74826,4807.21333,-0.510032875,-0.42978281,0.271232877,1
0.65074,4830.838437,-0.493317073,-0.354433645,0.230136986,1
0.57421,4854.533963,-0.39582759,-0.27228696,0.226775956,1
0.28166,4857.869904,-0.115782897,0.019093762,0.194520548,1
0.06798,4846.648326,0.030322608,0.237111007,0.199453552,1
-0.037692,4835.586831,0.135994608,0.342783007,0.199453552,1
-0.042677,3115.381197,0.326694444,0.37002184,0.98630137,1
0.00080468,4504.397851,0.233757456,0.257814907,0.15890411,1
0.041412,4526.820076,0.193549006,0.266548533,0.898630137,1
0.019605,4549.329621,0.15608316,0.270829718,0.871584699,1
0.074769,4571.925196,0.173014951,0.269089686,0.838356164,1
0.085701,4594.605533,0.104338511,0.198502907,0.734246575,1
0.064012,4617.369381,0.133771511,0.231470951,0.635616438,1
0.048513,4640.215512,0.144982566,0.413863226,0.547945205,1
0.04842,4663.142717,0.147620288,0.445063222,0.336986301,1
-0.064638,4778.95386,0.260678288,0.558121222,0.336986301,1
-0.055127,4414.181691,0.290371897,0.391422446,0.991780822,1
-0.025175,4436.045536,0.322832926,0.425190785,0.975342466,1
-0.032292,4458.004038,0.329949926,0.432307785,0.975342466,1
-0.049579,4480.055803,0.296029051,0.40988193,0.794520548,1
-0.050658,4502.199462,0.297108051,0.41096093,0.794520548,1
-0.036834,4524.433666,0.234188446,0.374588303,0.684931507,1
0.019769,4546.757086,0.177585446,0.317985303,0.684931507,1
0.017891,4569.168414,0.179463446,0.319863303,0.904109589,1
-0.11528,3181.27333,0.368325455,0.432621335,1,1
0.67081,4327.493501,-0.456451072,-0.396272812,1,1
0.50766,4348.758444,-0.293301072,-0.233122812,1,1
0.56316,4370.125856,-0.325723883,-0.288622812,1,1
0.50501,4391.594244,-0.267573883,-0.234223125,1,1
0.090059,4413.162132,0.093166799,0.146488018,0.797260274,1
-0.011019,3210.140184,0.236632312,0.313389616,0.956164384,1
0.52402,4285.907139,-0.288285111,-0.275370572,1,1
0.57758,4306.750515,-0.403857781,-0.381953632,0.945355191,1
0.31271,4327.701468,-0.06049786,-0.048627969,0.942465753,1
0.16457,4348.758444,0.075261175,0.082541351,0.942465753,1
-0.045294,4369.919908,0.2293129,0.249616867,0.98630137,1
-0.044807,4391.18435,0.218529219,0.240433368,0.945355191,1
-0.084593,4412.550283,0.280586483,0.300530801,0.761643836,1
-0.064194,3255.656616,0.314283943,0.350329638,0.75890411,1
-0.023267,3247.214191,0.273356943,0.309402638,0.75890411,1
0.5643,4145.756867,-0.359914462,-0.02365675,0.569863014,1
0.64649,4185.510722,-0.444797793,-0.389723217,0.536986301,1
0.63243,4205.567738,-0.39912379,-0.316810768,1,1
0.4448,4225.742538,-0.21149379,-0.129180768,1,1
0.14502,4246.033443,0.101665429,0.150964473,0.843835616,1
0.069669,4266.438796,0.1143499,0.134653867,0.98630137,1
-0.043282,4286.956963,0.2273009,0.247604867,0.98630137,1
-0.0037925,4307.586331,0.173302005,0.195897697,0.879781421,1
0.0018118,4328.325311,0.194181683,0.214126001,0.761643836,1
0.027324,3284.417757,0.222765943,0.258811638,0.75890411,1
0.086257,3276.04945,0.193460119,0.208718603,0.578082192,1
0.49453,4052.776826,-0.293730022,-0.057118076,0.517808219,1
0.52254,4071.719538,-0.28368404,-0.120927875,1,1
0.51974,4090.794544,-0.344636904,-0.143880462,0.827868852,1
0.62931,4110,-0.35619984,-0.273826,0.416438356,1
0.14107,4129.334087,0.107168314,0.254165088,0.221917808,1
-0.042325,4148.795006,0.23251484,0.412206271,0.490410959,1
0.018221,4168.380981,0.171593338,0.327414876,0.378082192,1
0.0023134,4188.090257,0.185804333,0.333705593,0.77260274,1
0.01284,4207.921102,0.180395875,0.192936304,0.794520548,1
0.014624,4227.871805,0.178611875,0.191152304,0.794520548,1
-0.0020707,4247.940678,0.091587433,0.143103301,0.986338798,1
0.012433,3321.746529,0.242595473,0.332055109,0.994520548,1
0.57069,4020.447736,-0.335063026,-0.233272518,1,1
0.5647,4038.873605,-0.329073026,-0.230171388,1,1
0.49498,4057.437615,-0.309179685,-0.171139663,1,1
0.021668,4076.137878,0.174180645,0.312682293,0.997260274,1
-0.015216,4094.972527,0.108099018,0.305255004,0.99726776,1
-0.053976,4113.939718,0.146859018,0.344015004,0.99726776,1
-0.10124,4133.037624,0.194123018,0.391279004,0.99726776,1
0.092445,3350.477578,0.137504141,0.236541402,1,1
0.52076,4008.004491,-0.291816634,-0.153775161,0.120547945,1
0.4944,4026.040238,-0.265456634,-0.127415161,0.120547945,1
0.17082,4044.218095,-0.012468159,0.134078232,1,1
0.046818,4062.536154,0.046065018,0.243221004,0.99726776,1
-0.09472,3396.763165,0.245290681,0.409553478,1,1
0.51829,3961.817765,-0.289471992,-0.135382585,0.493150685,1
0.26792,3979.158202,-0.039101992,0.114987415,0.493150685,1
0.17294,3996.648596,0.055878008,0.209967415,0.493150685,1
-0.0068395,4014.286985,0.102851284,0.351721251,0.090163934,1
-0.099856,3434.443186,0.250426681,0.414689478,1,1
0.071306,3425.390489,0.184749505,0.335751783,1,1
0.6105,3952.37903,-0.381681992,-0.227592585,0.463013699,1
0.36044,3969.307244,-0.131621992,0.022467415,0.493150685,1
-0.075839,3986.389344,0.246944316,0.442454151,0.510928962,1
0.01856,3511.409973,0.131960266,0.274076828,0.545205479,1
0.021174,3501.271198,0.129346266,0.271462828,0.545205479,1
-0.022556,3491.360766,0.198001376,0.318746035,0.762295082,1
-0.051572,3481.680629,0.219571462,0.366365322,1,1
0.0019492,3472.232711,0.177292877,0.315001954,1,1
0.00059327,3833.079702,0.220474194,0.391835502,0.361643836,1
0.027786,3848.428251,0.132603064,0.374072883,0.301369863,1
0.048044,3863.948757,0.124864255,0.346164277,0.216438356,1
0.077589,3879.639158,0.1953422,0.337440409,0.287671233,1
0.17962,3895.497401,0.041447464,0.212808772,0.361643836,1
0.0009804,3911.521443,0.163964361,0.375154174,0.306010929,1
0.11313,3927.709256,0.128875035,0.281993369,0.501369863,1
0.074963,3944.058823,0.097945255,0.319245277,0.284931507,1
0.01867,3960.568141,0.080283892,0.358194431,0.289617486,1
0.18635,3593.24366,-0.023663759,-0.002751835,1,1
0.08755,3571.134274,0.075136241,0.096048165,1,1
0.11175,3560.40728,0.037213435,0.161118553,0.252054795,1
0.0034755,3549.901407,0.147044766,0.289161328,0.545205479,1
0.057606,3539.618624,0.112581772,0.239631859,0.884931507,1
0.36204,3529.560879,-0.127114931,-0.025063051,0.44109589,1
0.44713,3690.121949,-0.225028588,-0.068446533,0.547945205,1
0.4453,3703.14731,-0.186384709,-0.027647751,0.745205479,1
0.48342,3716.369196,-0.224504709,-0.101097903,0.704109589,1
0.50231,3729.785517,-0.296699325,-0.131047698,0.501369863,1
0.20653,3743.394182,-0.031865533,0.168215785,0.476712329,1
0.10789,3757.193101,0.165364741,0.284093203,0.564383562,1
0.036879,3771.180187,0.171123101,0.345669651,0.391780822,1
0.0089856,3785.353352,0.155959161,0.367148974,0.306010929,1
-0.010391,3799.710515,0.175335761,0.386525574,0.306010929,1
-0.025465,3814.249599,0.198373255,0.419673277,0.290410959,1
-0.051119,3828.96853,0.216063761,0.427253574,0.306010929,1
-0.16417,3568.865366,0.313328287,0.441800855,0.254794521,1
-0.090738,3577.555031,0.239896287,0.368368855,0.254794521,1
-0.019632,3586.474592,0.165306303,0.230445237,0.057534247,1
0.063491,3595.622338,0.082183303,0.147322237,0.057534247,1
0.33526,3604.996533,-0.182448949,-0.134447873,0.065753425,1
0.24987,3614.595413,-0.097058949,-0.049057873,0.065753425,1
0.050203,3624.417195,0.102608051,0.150609127,0.065753425,1
0.020202,3634.46007,0.132609051,0.180610127,0.065753425,1
0.010049,3644.722212,0.142762051,0.190763127,0.065753425,1
-0.054301,3655.201773,0.207112051,0.255113127,0.065753425,1
-0.012173,3665.896889,0.164984051,0.212985127,0.065753425,1
-0.05787,3676.805679,0.210681051,0.258682127,0.065753425,1
-0.087864,3679.619546,0.327410086,0.347817548,0.342465753,1
-0.023751,3667.492331,0.176481663,0.387046083,0.191780822,1
0.080478,3655.571091,0.16553607,0.282755746,0.254794521,1
0.42516,3413.151037,-0.197465493,-0.162736884,0.460273973,1
0.37994,3418.552325,-0.152245493,-0.117516884,0.460273973,1
0.26814,3424.207938,-0.009276853,0.002335872,0.55890411,1
0.35364,3430.116616,-0.094853762,-0.059441586,0.561643836,1
0.30052,3436.277055,-0.097756092,-0.022622431,0.369863014,1
0.32835,3442.687903,-0.125586092,-0.050452431,0.369863014,1
0.29181,3449.347764,-0.089046092,-0.013912431,0.369863014,1
0.2153,3456.255199,0.019388656,0.067348216,0.369863014,1
0.34577,3463.408726,-0.120940178,-0.093286406,0.120547945,1
0.30728,3470.806823,-0.082450178,-0.054796406,0.120547945,1
0.27201,3478.44793,-0.033450348,-0.012999403,0.079452055,1
0.26987,3486.330449,-0.031310348,-0.010859403,0.079452055,1
0.21953,3494.452747,-0.037087156,-0.00810446,0.281420765,1
0.30093,3502.813155,-0.062370348,-0.041919403,0.142465753,1
0.34427,3511.409973,-0.168239315,-0.058666601,0.139344262,1
0.3262,3520.241469,-0.150169315,-0.040596601,0.139344262,1
0.32461,3529.305881,-0.090490864,-0.017897112,0.153424658,1
0.36646,3538.601419,-0.161069875,-0.059747112,0.153424658,1
0.24034,3548.126266,-0.034949875,0.066372888,0.153424658,1
0.36124,3557.878581,-0.154474314,-0.040338616,1,1
0.36622,3567.856499,-0.159454314,-0.045318616,1,1
0.39488,3578.058133,-0.160964358,-0.068027215,1,1
0.4152,3588.481573,-0.181830105,-0.046330688,0.780821918,1
0.44029,3599.124894,-0.206920105,-0.071420688,0.816438356,1
0.53451,3609.98615,-0.328255523,-0.155838127,0.734246575,1
0.52037,3691.950704,-0.346891505,-0.283021707,0.169398907,1
0.044922,3704.48377,0.122454114,0.317668105,0.830601093,1
0.038117,3717.216701,0.135108873,0.314388869,0.489071038,1
0.012433,3730.14745,0.160792873,0.340072869,0.478142077,1
0.068064,3743.273968,0.106600467,0.306681785,0.476712329,1
-0.089847,3589.233902,0.239005287,0.367477855,0.254794521,1
-0.048689,3597.624216,0.29203521,0.354093386,0.408219178,1
-0.038864,3606.244584,0.238770951,0.27518216,0.180821918,1
0.36285,3672.887148,-0.107613275,-0.09138883,0.597260274,1
0.57449,3683.286576,-0.319253275,-0.30302883,0.597260274,1
0.50993,3693.900378,-0.304754286,-0.20499237,0.175342466,1
0.61177,3704.726711,-0.365801293,-0.232814786,0.356164384,1
0.28574,3423.813663,-0.050875458,-0.023285744,0.35890411,1
0.26702,3428.148188,-0.032155458,-0.004565744,0.380821918,1
0.25475,3432.739431,-0.078688985,-0.036983482,0.360655738,1
0.36003,3437.586363,-0.183968985,-0.142263482,0.360655738,1
0.31369,3442.687903,-0.078825458,-0.051235744,0.380821918,1
0,3448.042923,0.176061015,0.217766518,0.360655738,1
0.15191,3453.650243,0.024151015,0.065856518,0.360655738,1
0.3731,3459.508636,-0.196973927,-0.127424964,0.385245902,1
0.33905,3465.616828,-0.063069355,-0.029011509,0.602739726,1
0.38583,3471.973502,-0.109849355,-0.075791509,0.602739726,1
0.2629,3478.577295,0.013080645,0.047138491,0.602739726,1
0.29576,3485.426803,-0.028732139,-0.00838348,0.265753425,1
0.31667,3492.52058,-0.049642139,-0.02929348,0.265753425,1
0.48193,3499.85714,-0.214902139,-0.19455348,0.265753425,1
0.33183,3507.43496,-0.064802139,-0.04445348,0.265753425,1
0.34713,3515.25248,-0.080102139,-0.05975348,0.265753425,1
0.34652,3523.308105,-0.079492139,-0.05914348,0.265753425,1
0.32631,3531.600204,-0.059282139,-0.03893348,0.265753425,1
0.55149,3540.127116,-0.284462139,-0.26411348,0.265753425,1
0.5286,3548.88715,-0.349201458,-0.322778557,0.136986301,1
0.40977,3557.878581,-0.21832437,-0.121623788,0.134246575,1
0.64731,3567.099662,-0.45586437,-0.359163788,0.134246575,1
0.41438,3576.548616,-0.22293437,-0.126233788,0.134246575,1
0.42218,3586.223641,-0.231742105,-0.114915529,0.597260274,1
0.15657,3596.122912,-0.011585589,0.143054167,0.409836066,1
0.25676,3606.244584,-0.095168336,0.035707612,1,1
0.53129,3616.586789,-0.369698336,-0.238822388,1,1
0.19369,3627.14764,-0.032025853,0.164174739,0.830136986,1
0.063254,3637.925233,0.098410147,0.294610739,0.830136986,1
0.031083,3648.917648,0.156101854,0.228736206,0.178082192,1
-0.034639,3660.122949,0.221823854,0.294458206,0.178082192,1
-0.015043,3671.539187,0.247321717,0.297635859,0.221917808,1
0.097261,3683.1644,0.145864824,0.179529725,0.290410959,1
0.13485,3694.996617,0.00095067,0.096203804,0.172131148,1
-0.0036375,3707.033855,0.236068984,0.27129887,0.178082192,1
-0.044466,3719.274123,0.238584824,0.292817231,0.183561644,1
-0.059409,3731.715423,0.15288467,0.267937609,0.158469945,1
-0.1061,3602.124373,0.255258287,0.383730855,0.254794521,1
-0.030029,3609.98615,0.179187287,0.307659855,0.254794521,1
0.027672,3618.079601,0.21567421,0.277732386,0.408219178,1
0.30831,3424.733566,-0.073333407,-0.041075187,0.460273973,1
0.38477,3426.441303,-0.176576571,-0.126054185,0.498630137,1
0.24351,3428.410711,-0.035316571,0.015205815,0.498630137,1
0.18667,3430.641339,0.021523429,0.072045815,0.498630137,1
0.22002,3433.13268,-0.011826571,0.038695815,0.498630137,1
0.36417,3435.884166,-0.155976571,-0.105454185,0.498630137,1
0.39305,3438.895171,-0.184856571,-0.134334185,0.498630137,1
0.28704,3442.165016,-0.05051307,-0.034952081,0.715068493,1
0.25948,3445.692964,-0.02295307,-0.007392081,0.715068493,1
0.31274,3449.478221,-0.13782341,-0.107701996,0.803278689,1
0.27603,3453.519943,-0.013125659,0.005033286,0.62568306,1
0.24024,3457.817231,0.022664341,0.040823286,0.62568306,1
0.29113,3462.369131,-0.040111491,-0.023578797,0.519125683,1
0.32363,3467.174642,-0.073248227,-0.0545657,0.632876712,1
0.34693,3472.232711,-0.096548227,-0.0778657,0.632876712,1
0.3094,3477.542236,-0.118351601,-0.082505458,0.468493151,1
0.43286,3483.102066,-0.273931469,-0.226525645,0.375342466,1
0.28766,3488.911005,-0.128958784,-0.055718801,0.364383562,1
0.50437,3494.967811,-0.345668784,-0.272428801,0.364383562,1
0.26018,3501.271198,-0.101478784,-0.028238801,0.364383562,1
0.54163,3507.819836,-0.394071808,-0.356822004,0.123287671,1
0.44214,3514.612354,-0.273088808,-0.245762873,0.219178082,1
0.36279,3521.647342,-0.193738808,-0.166412873,0.219178082,1
0.39993,3528.923349,-0.242146799,-0.211610254,0.068493151,1
0.42385,3536.438887,-0.266066799,-0.235530254,0.068493151,1
0.58149,3544.192433,-0.412438808,-0.385112873,0.2,1
0.61572,3552.182428,-0.447654205,-0.424079458,0.158469945,1
0.46579,3560.40728,-0.270349425,-0.242847897,0.112328767,1
-0.014029,3568.865366,0.116955899,0.168353649,0.243169399,1
0.038128,3577.555031,0.064798899,0.116196649,0.243169399,1
0.052957,3586.474592,0.142483575,0.169985103,0.246575342,1
-0.053065,3623.547985,0.202223287,0.330695855,0.254794521,1
-0.0053039,3631.115531,0.154462187,0.282934755,0.254794521,1
0.050186,3638.914673,0.17348617,0.257320659,0.605479452,1
0.56742,3453.25933,-0.291944375,-0.232214756,0.043835616,1
0.3385,3454.692461,-0.162783607,-0.088449684,0.06284153,1
0.40193,3456.385395,-0.225328692,-0.178183228,0.49726776,1
0.45543,3458.337751,-0.175101467,-0.152133783,0.556164384,1
0.41749,3460.549089,-0.240888692,-0.193743228,0.49726776,1
0.34916,3463.018914,-0.090982516,-0.070541011,0.450819672,1
0.44511,3465.746673,-0.186932516,-0.166491011,0.450819672,1
0.31163,3468.731757,-0.048725659,-0.030566714,0.62568306,1
0.060618,3471.973502,0.102067754,0.131591678,0.385245902,1
0,3475.471191,0.171857381,0.19325959,0.762295082,1
0.087576,3479.224051,0.032585392,0.067986547,0.512328767,1
0.02975,3483.231258,0.090411392,0.125812547,0.512328767,1
0.0071149,3487.491935,0.153284833,0.180837019,0.761643836,1
0.010487,3492.005155,0.156008297,0.194193819,0.687671233,1
0.0075452,3496.769938,0.158950097,0.197135619,0.687671233,1
0.0027555,3501.785259,0.169101881,0.19050409,0.762295082,1
0.010453,3507.050042,0.160035564,0.20042752,0.273224044,1
0.2277,3512.563167,-0.057211436,-0.01681948,0.273224044,1
0.45147,3518.323464,-0.268418183,-0.231381689,0.308743169,1
-8.02E-05,3524.329724,0.108955854,0.218315876,0.191780822,1
0.11962,3530.580689,0.007503268,0.04838229,0.131506849,1
0.16949,3537.075063,-0.007539232,0.025447377,0.117808219,1
0.089645,3543.811507,0.072305768,0.105292377,0.117808219,1
0.1184,3550.788645,0.043550768,0.076537377,0.117808219,1
0.073965,3558.005059,0.121475575,0.148977103,0.246575342,1
0.036168,3565.459297,0.066758899,0.118156649,0.243169399,1
0.11587,3573.149871,-0.012943101,0.038454649,0.243169399,1
-0.027533,3645.33949,0.172738846,0.235093554,0.084931507,1
0.031472,3652.615501,0.217623791,0.256119837,0.276712329,1
0.27358,3482.068351,-0.125789475,-0.021732528,0.019125683,1
0.20915,3483.231258,-0.043702014,0.027210821,0.02739726,1
0.32416,3484.652063,-0.158712014,-0.087799179,0.02739726,1
0.46029,3486.330449,-0.297347527,-0.240326326,0.380821918,1
0.55198,3488.266045,-0.389037527,-0.328926685,0.553424658,1
0.47033,3490.458423,-0.307387527,-0.247276685,0.553424658,1
0.36215,3492.907099,-0.216594806,-0.181805964,0.736986301,1
0.36685,3495.611534,-0.194992619,-0.17359041,0.762295082,1
0.16897,3531.345353,-0.07390092,-0.014587149,0.841530055,1
-0.011327,3667.492331,0.156532846,0.218887554,0.084931507,1
0.10741,3674.479555,0.127121935,0.159484293,0.290410959,1
0.56925,3510.512783,-0.345502419,-0.275574017,0.071232877,1
0.49705,3511.153657,-0.262863212,-0.209981981,0.060273973,1
