dem,dist2canal,saltwater_max,groundwater_max,gw_duration,degradation
0.64657,827.5868534,-0.625582964,-0.272490312,1,1
0.4254,848.5281374,-0.404412964,-0.051320312,1,1
0.31176,408.0441153,-0.152770304,0.013741779,1,1
0.42806,615.5485359,-0.423903812,-0.047133149,1,1
0.39037,636.3961031,-0.386213812,-0.009443149,1,1
0.34763,657.951366,-0.343473812,0.033296851,1,1
0.30158,678.8225099,-0.280592964,0.072499688,1,1
0.21372,700.3570518,-0.192732964,0.160359688,1,1
0.1711,721.2489168,-0.150112964,0.202979688,1,1
0.2822,742.7651042,-0.261212964,0.091879688,1,1
0.20852,763.6753237,-0.187532964,0.165559688,1,1
0.16699,785.1751397,-0.146002964,0.207089688,1,1
0.33015,806.1017306,-0.309162964,0.043929688,1,1
0.33707,827.5868534,-0.315002011,0.037009688,1,1
0.3124,848.5281374,-0.291412964,0.061679688,1,1
0.16934,834.0863265,-0.148352964,0.204739688,1,1
0.37508,615.5485359,-0.370923812,0.005846851,1,1
0.40137,636.3961031,-0.397213812,-0.020443149,1,1
0.30593,657.951366,-0.284942964,0.068149688,1,1
0.3304,678.8225099,-0.309412964,0.043679688,1,1
0.1797,700.3570518,-0.158712964,0.194379688,1,1
0.2372,721.2489168,-0.216212964,0.136879688,1,1
0.41846,742.7651042,-0.397472964,-0.044380312,1,1
0.36404,806.1017306,-0.341972011,0.010039688,1,1
0.34834,827.5868534,-0.327352964,0.025739688,1,1
0.61207,806.1017306,-0.574592275,-0.25566733,1,1
0.73713,798.8116173,-0.7006828,-0.406765078,0.98630137,1
1.1553,30,-1.268430112,-0.673112634,0.155737705,1
0.29406,150,-0.619532267,0.258286029,0,1
0.33324,150,-0.658712267,0.219106029,0,1
0.35728,150,-0.584673746,-0.113841949,1,1
0.23716,120,-0.964633333,0.304769221,0.002739726,1
0.90766,120,-1.635133333,-0.365730779,0.002739726,1
0.77041,120,-1.497883333,-0.228480779,0.002739726,1
0.82796,120,-1.555433333,-0.286030779,0.002739726,1
0.71219,108.1665383,-1.044013355,-0.182237156,0,1
0.17255,134.1640786,-0.33581985,0.096532875,1,1
0.39627,123.6931688,-0.620344844,-0.128558751,1,1
0.52802,30,-0.859826409,-0.195028703,0.084931507,1
0.23063,684.1052551,-0.160182533,0.100688815,0.580821918,1
0.11663,90,-0.442102267,0.435716029,0,1
0.20471,108.1665383,-0.361193909,0.064372875,1,1
0.30242,94.86832981,-0.475165586,-0.033807605,1,1
0.41813,30,-0.595703443,-0.146500844,0.956164384,1
0.15237,42.42640687,-0.494189431,0.117125786,0.326027397,1
0.010619,60,-0.352438431,0.258876786,0.326027397,1
0.19902,60,-0.32904367,0.072548524,1,1
0,84.85281374,-0.583589484,0.453634185,1,1
0.16858,676.8308504,-0.098132533,0.162738815,0.580821918,1
0.087914,706.1161378,-0.017466533,0.243404815,0.580821918,1
0.25726,67.08203932,-0.416011278,0.129695952,1,1
0.18168,30,-0.523499431,0.087815786,0.326027397,1
0,94.86832981,-0.499405457,0.518143934,1,1
0,108.1665383,-0.499405457,0.518143934,1,1
0.085511,670.8203932,-0.015063533,0.245807815,0.580821918,1
0.10422,692.6037828,-0.033772533,0.227098815,0.580821918,1
0,42.42640687,-0.160406311,0.280059919,1,1
0.070566,30,-0.394754128,0.178739301,0.783561644,1
0.15145,42.42640687,-0.466562927,0.120072384,0.956164384,1
0,123.6931688,-0.499405457,0.518143934,1,1
0,134.1640786,-0.499405457,0.518143934,1,1
0.21744,655.20989,-0.146992533,0.113878815,0.580821918,1
0.10466,664.0783086,-0.034212533,0.226658815,0.580821918,1
0.15082,30,-0.299035424,0.014857065,1,1
0.16785,30,-0.322489253,-0.002160152,1,1
0.27659,42.42640687,-0.600778128,-0.027284699,0.783561644,1
0.16928,60,-0.493468128,0.080025301,0.783561644,1
0.092287,60,-0.416475128,0.157018301,0.783561644,1
0.062118,67.08203932,-0.37264807,0.209404384,0.956284153,1
0.090199,84.85281374,-0.296618975,0.181227922,0.936986301,1
0,152.9705854,-0.327012065,0.428197446,0.989041096,1
0,161.5549442,-0.384191674,0.525359363,1,1
0,174.9285568,-0.499405457,0.518143934,1,1
0,189.7366596,-0.583589484,0.453634185,1,1
0.00082988,60,-0.153268936,0.164859968,1,1
0.045107,60,-0.197546056,0.120582848,1,1
0.067759,67.08203932,-0.222398253,0.097930848,1,1
0.14759,84.85281374,-0.302229253,0.018099848,1,1
0.029208,90,-0.351765945,0.137165848,1,1
0.095288,94.86832981,-0.40581807,0.176234384,0.956284153,1
0.11286,108.1665383,-0.422522154,0.096052283,0.322404372,1
0,201.246118,-0.384191674,0.525359363,1,1
0,161.5549442,-0.583589484,0.453634185,1,1
0.36374,812.2191822,-0.202237846,0.032592098,1,1
0.3583,814.9846624,-0.196797846,0.038032098,1,1
0.091724,84.85281374,-0.263565322,0.01838388,1,1
0.015688,90,-0.162017109,0.092945446,1,1
0.30352,123.6931688,-0.45107767,-0.186972432,0.084699454,1
0.18042,134.1640786,-0.490082154,0.028492283,0.322404372,1
0.038841,150,-0.348503154,0.170071283,0.322404372,1
0.19005,161.5549442,-0.381660141,0.017886747,0.524590164,1
0,161.5549442,-0.116533848,0.518019056,1,1
0.28366,134.1640786,-0.610672065,0.144537446,0.989041096,1
0.0072101,123.6931688,-0.334222165,0.420987346,0.989041096,1
0,120,-0.327012065,0.428197446,0.989041096,1
0,108.1665383,-0.327012065,0.428197446,0.989041096,1
0.34122,842.1401309,-0.179717846,0.055112098,1,1
0.36908,844.8076704,-0.207577846,0.027252098,1,1
0.27691,848.5281374,-0.115407846,0.119422098,1,1
0,108.1665383,-0.278618054,0.110322516,0.884931507,1
0.082672,120,-0.229001109,0.025961446,1,1
0.24434,161.5549442,-0.439559149,-0.131243652,0.150273224,1
0.11725,174.9285568,-0.312469149,-0.004153652,0.150273224,1
0,189.7366596,-0.191610141,0.207936747,0.524590164,1
0.18194,201.246118,-0.373550141,0.025996747,0.524590164,1
0,123.6931688,-0.327012065,0.428197446,0.989041096,1
0,108.1665383,-0.300360264,0.528076587,1,1
0.078602,94.86832981,-0.378962264,0.449474587,1,1
0,90,-0.327012065,0.428197446,0.989041096,1
0,84.85281374,-0.327012065,0.428197446,0.989041096,1
0,67.08203932,-0.16539375,0.532595911,1,1
0.31706,540.8326913,-0.243023256,0.014258815,0.657534247,1
0.24197,872.0665112,-0.080467846,0.154362098,1,1
0.35237,874.6427842,-0.190867846,0.043962098,1,1
0.40371,878.2368701,-0.242207846,-0.007377902,1,1
0.10662,134.1640786,-0.387753486,0.025375216,1,1
0.13117,201.246118,-0.31069774,-0.008682256,0.145205479,1
0.084615,189.7366596,-0.279834149,0.028481348,0.150273224,1
0,174.9285568,-0.191610141,0.207936747,0.524590164,1
0.11345,161.5549442,-0.255287484,0.093719304,0.319672131,1
0,94.86832981,-0.315456167,0.515866733,1,1
0,84.85281374,-0.300360264,0.528076587,1,1
0.047313,60,-0.347673264,0.480763587,1,1
0,60,-0.327012065,0.428197446,0.989041096,1
0,42.42640687,-0.327012065,0.428197446,0.989041096,1
0.34784,904.4888059,-0.186337846,0.048492098,1,1
0.38465,907.964757,-0.223147846,0.011682098,1,1
0.01268,150,-0.161530377,0.257391389,1,1
0.031088,161.5549442,-0.312294083,0.239023856,1,1
0.14379,174.9285568,-0.421270828,0.126321856,1,1
0.036595,150,-0.18415267,0.079952568,0.084699454,1
0.1082,134.1640786,-0.253510608,0.00557683,0.098360656,1
0.0036014,60,-0.316605289,0.503902044,0.75890411,1
0,42.42640687,-0.313003889,0.507503444,0.75890411,1
0,30,-0.302417065,0.517147946,1,1
0,30,-0.324849293,0.427342587,0.271232877,1
0,0,-0.313003889,0.507503444,0.75890411,1
0,0,-0.137550022,0.524488211,1,1
0.31794,937.7099765,-0.156437846,0.078392098,1,1
0.36426,942.0191081,-0.199669088,0.017785467,1,1
0,108.1665383,-0.138042569,0.213666822,0.18630137,1
0,30,-0.120037815,0.546471725,1,1
0,0,-0.302417065,0.517147946,1,1
0,0,-0.302417065,0.517147946,1,1
0,0,-0.302417065,0.517147946,1,1
0,0,-0.302417065,0.517147946,1,1
0,30,-0.302417065,0.517147946,1,1
0.36314,212.1320344,-0.407738783,-0.0831345,0.849315068,1
0,30,-0.126086051,0.524167911,0.739726027,1
0.22787,1760.823671,-0.076398828,0.076470315,0.259562842,1
0,30,-0.092050797,0.512666872,0.665753425,1
0,30,-0.092050797,0.512666872,0.665753425,1
0.14377,1744.133022,0.007701172,0.160570315,0.259562842,1
0.2647,1730.924608,-0.113228828,0.039640315,0.259562842,1
0.2908,1718.138528,-0.139328828,0.013540315,0.259562842,1
0.25869,1705.784277,-0.107218828,0.045650315,0.259562842,1
0,0,-0.117863938,0.4699854,0.652054795,1
0,0,-0.084913601,0.512245081,0.835616438,1
0.14952,1703.936619,0.001951172,0.154820315,0.259562842,1
0.3114,1690.946481,-0.159928828,-0.007059685,0.259562842,1
0.20285,1678.392088,-0.051378828,0.101490315,0.259562842,1
0,30,-0.097848688,0.489471201,0.650273224,1
0.032329,42.42640687,-0.118701928,0.427452167,0.750684932,1
0,60,-0.086372928,0.459781167,0.750684932,1
0.18753,1677.050983,-0.041269487,0.142395546,0.467213115,1
0.24096,1663.850955,-0.094699487,0.088965546,0.467213115,1
0.24397,1651.090549,-0.097709487,0.085955546,0.467213115,1
0,60,-0.086372928,0.459781167,0.750684932,1
0,67.08203932,-0.086372928,0.459781167,0.750684932,1
0,84.85281374,-0.086372928,0.459781167,0.750684932,1
0.13219,1650.272705,0.014070513,0.197735546,0.467213115,1
0.14985,1636.856744,0.001629278,0.183204773,0.519125683,1
0.25041,1623.884232,-0.098930722,0.082644773,0.519125683,1
0,94.86832981,-0.084913601,0.512245081,0.835616438,1
0,120,-0.084913601,0.512245081,0.835616438,1
0.42524,318.9043744,-0.351408101,-0.061590395,0.832876712,1
0.26407,339.411255,-0.190238101,0.099579605,0.832876712,1
0.18174,361.2478374,-0.105934011,0.121053467,0.810958904,1
0.13217,308.8689042,-0.049895344,0.102770014,1,1
0.19344,1609.968944,-0.041960722,0.139614773,0.519125683,1
0.21828,1596.778006,-0.066800722,0.114774773,0.519125683,1
0.20272,1584.045454,-0.051240722,0.130334773,0.519125683,1
0.18035,1571.782428,-0.015117179,0.132641766,1,1
0.28177,1560,-0.116537179,0.031221766,1,1
0,150,-0.090612853,0.451424138,0.591780822,1
0,152.9705854,-0.090612853,0.451424138,0.591780822,1
0.30777,296.9848481,-0.234111616,0.047296667,1,1
0.2001,318.9043744,-0.123713,0.154966667,1,1
0.36916,1520.855023,-0.198518242,-0.02627763,0.939726027,1
0.24841,1532.351135,-0.077768242,0.09447237,0.931506849,1
0.25629,1544.344521,-0.085648242,0.08659237,0.931506849,1
0.26671,1569.777054,-0.115230722,0.066344773,0.519125683,1
0.23507,1556.823689,-0.083590722,0.097984773,0.519125683,1
0.17306,1544.344521,-0.007827179,0.139931766,1,1
0.16806,1532.351135,-0.002827179,0.144931766,1,1
0,174.9285568,-0.090612853,0.451424138,0.591780822,1
0,182.4828759,-0.090612853,0.451424138,0.591780822,1
0,189.7366596,-0.084913601,0.512245081,0.835616438,1
0.67477,254.5584412,-0.598383,-0.308293681,1,1
0.39169,1596.778006,-0.221048242,-0.04880763,0.931506849,1
0.39628,1609.968944,-0.225638242,-0.05339763,0.931506849,1
0.31446,1623.607095,-0.143818242,0.02842237,0.931506849,1
0.30891,1637.681288,-0.13284085,0.008201895,0.769863014,1
0.2891,1576.642001,-0.141319861,0.021174319,0.071232877,1
0.30514,1566.045976,-0.157359861,0.005134319,0.071232877,1
0.18548,1555.956298,-0.037699861,0.124794319,0.071232877,1
0.092055,1542.886904,0.059424278,0.251578659,0.665753425,1
0.049791,1529.705854,0.101688278,0.293842659,0.665753425,1
0.097432,1517.003626,0.054047278,0.235622773,0.519125683,1
0.19435,1504.792344,-0.032351934,0.089957692,0.773224044,1
0.20856,1493.084057,-0.047955692,0.054593714,0.213114754,1
0.19428,1481.890684,-0.033675692,0.068873714,0.213114754,1
0.81672,402.4922359,-0.764480837,-0.413478761,1,1
0.44711,212.1320344,-0.373451616,-0.092043333,1,1
0.28705,234.3074903,-0.210663,0.079426319,1,1
0.40039,1599.312352,-0.229748242,-0.05750763,0.939726027,1
0.34681,1611.36588,-0.176168242,-0.00392763,0.931506849,1
0.33563,1623.884232,-0.164988242,0.00725237,0.931506849,1
0.31162,1636.856744,-0.140978242,0.03126237,0.931506849,1
0.39024,1650.272705,-0.219598242,-0.04735763,0.931506849,1
0.35592,1664.12139,-0.185278242,-0.01303763,0.931506849,1
0.24317,1548.70914,-0.095389861,0.067104319,0.071232877,1
0.26624,1537.920674,-0.118459861,0.044034319,0.071232877,1
0.14659,1527.645247,0.001190139,0.163684319,0.071232877,1
0.22697,1516.113452,-0.079189861,0.083304319,0.071232877,1
0.2502,1502.697574,-0.102419861,0.060074319,0.071232877,1
0.17285,1489.765082,-0.018522538,0.110604315,0.849315068,1
0.21243,1477.32867,-0.051825692,0.050723714,0.213114754,1
0.14447,1465.400969,0.016134308,0.118683714,0.213114754,1
0.2036,1453.994498,-0.042995692,0.059553714,0.213114754,1
0.45528,192.0937271,-0.381621616,-0.100213333,1,1
0.29293,1615.549442,-0.122288242,0.04995237,0.939726027,1
0.43957,1626.929624,-0.268928242,-0.09668763,0.939726027,1
0.4433,1638.780034,-0.272658242,-0.10041763,0.939726027,1
0.26037,1651.090549,-0.089728242,0.08251237,0.931506849,1
0.34585,1663.850955,-0.175208242,-0.00296763,0.931506849,1
0.36282,1677.050983,-0.192178242,-0.01993763,0.931506849,1
0.35693,1690.680336,-0.186288242,-0.01404763,0.931506849,1
0.14903,1509.867544,-0.001249861,0.161244319,0.071232877,1
0.16876,1499.39988,-0.020979861,0.141514319,0.071232877,1
0.20776,1489.46299,-0.059979861,0.102514319,0.071232877,1
0,1475.804865,0.147780139,0.310274319,0.071232877,1
0.17379,1462.634609,-0.019462538,0.109664315,0.849315068,1
0.2502,1449.965517,-0.095872538,0.018620396,0.75136612,1
0.20579,1437.810836,-0.045185692,0.057363714,0.213114754,1
0.052555,169.7056275,0.022648598,0.146833067,0.284931507,1
0.36794,1643.441511,-0.198063337,0.008217257,0.97260274,1
0.33704,1654.629868,-0.167163337,0.034074627,0.928767123,1
0.38845,1666.283289,-0.218573337,-0.017335373,0.928767123,1
0.40169,1678.392088,-0.231813337,-0.030575373,0.928767123,1
0.31377,1690.946481,-0.143893337,0.057344627,0.898630137,1
0.35322,1693.871306,-0.183343337,0.017894627,0.898630137,1
0.35232,1682.408987,-0.182443337,0.018794627,0.898630137,1
0.2057,1481.890684,-0.057919861,0.093347678,0.040983607,1
0.13531,1471.22398,0.012470139,0.163737678,0.040983607,1
0.22218,1461.095479,-0.074399861,0.076867678,0.040983607,1
0.26075,1449.034161,-0.112969861,0.038297678,0.040983607,1
0.22602,1435.618334,-0.071692538,0.042800396,0.75136612,1
0.23223,1410.319113,-0.077902538,0.036590396,0.75136612,1
0.14132,150,-0.065859275,0.049549656,1,1
0.37528,1693.871306,-0.205403337,-0.004165373,0.928767123,1
0.39885,1690.946481,-0.228973337,-0.027735373,0.898630137,1
0.36398,1678.392088,-0.194103337,0.007134627,0.898630137,1
0.37257,1666.283289,-0.202693337,-0.001455373,0.898630137,1
0.29043,1432.794472,-0.136102538,-0.021609604,0.75136612,1
0.12619,1422.392351,0.028137462,0.142630396,0.75136612,1
0.27079,1408.722826,-0.116462538,-0.001969604,0.75136612,1
0.2075,1395.564402,-0.053172538,0.061320396,0.75136612,1
0.2591,1382.931669,-0.104772538,0.009720396,0.75136612,1
0.28556,1348.332303,-0.119053401,-0.058052621,0.93442623,1
0.17529,1337.946187,-0.008696822,0.051786683,0.729508197,1
0.12206,108.1665383,-0.049881431,0.043933389,0.057534247,1
0.3665,1663.850955,-0.196623337,0.004614627,0.898630137,1
0.39198,1651.090549,-0.222103337,-0.020865373,0.898630137,1
0.33881,1638.780034,-0.168933337,0.032304627,0.898630137,1
0.35146,1583.192976,-0.175276927,0.006221025,0.287671233,1
0.15343,1404.563989,-0.002759784,0.072993458,0.967213115,1
0.17686,1394.596716,-0.026189784,0.049563458,0.967213115,1
0.26637,1381.955137,-0.115699784,-0.039946542,0.967213115,1
0.27637,1368.539367,-0.125699784,-0.049946542,0.967213115,1
0.22491,1355.654823,-0.074239784,0.001513458,0.967213115,1
0.27827,1320.340865,-0.114359536,-0.057598536,0.37704918,1
0.43658,1623.884232,-0.266703337,-0.060422743,0.97260274,1
0.42759,1611.36588,-0.257713337,-0.056475373,0.898630137,1
0.26561,1376.40837,-0.114939784,-0.039186542,0.967213115,1
0.28905,1366.235704,-0.138379784,-0.062626542,0.967213115,1
0.22125,1355.32284,-0.070579784,0.005173458,0.967213115,1
0.18729,1341.640786,-0.036619784,0.039133458,0.967213115,1
0.17393,1328.49539,-0.023259784,0.052493458,0.967213115,1
0.40479,1584.045454,-0.234913337,-0.033675373,0.898630137,1
0.33606,1328.156617,-0.185389784,-0.109636542,0.967213115,1
0.31345,1314.87642,-0.162779784,-0.087026542,0.967213115,1
0.28259,1394.596716,-0.075483897,0.031468762,0.649315068,1
0.35483,1387.155363,-0.169098601,-0.052317373,0.715068493,1
0.34262,1376.40837,-0.156888601,-0.040107373,0.715068493,1
0.3498,1366.235704,-0.164068601,-0.047287373,0.715068493,1
0.30999,1370.839159,-0.124258601,-0.007477373,0.715068493,1
0.27594,1359.301291,-0.090208601,0.026572627,0.715068493,1
0.38016,1348.332303,-0.194428601,-0.077647373,0.715068493,1
0.204,1337.946187,-0.018268601,0.098512627,0.715068493,1
0.26291,1328.156617,-0.077178601,0.039602627,0.715068493,1
0.32817,1368.539367,-0.144539692,-0.003018196,0.909589041,1
0.34824,1355.654823,-0.164609692,-0.023088196,0.909589041,1
0.31947,1343.316791,-0.135839692,0.005681804,0.909589041,1
0.38448,1331.540461,-0.200849692,-0.059328196,0.909589041,1
0.32992,1320.340865,-0.146289692,-0.004768196,0.909589041,1
0.24646,1309.732797,-0.062829692,0.078691804,0.909589041,1
0.28379,1299.730741,-0.100159692,0.041361804,0.909589041,1
0.21718,1288.254633,-0.030635337,0.109616942,0.304109589,1
0.35415,1341.640786,-0.170519692,-0.028998196,0.909589041,1
0.38647,1328.49539,-0.202839692,-0.061318196,0.909589041,1
0.42499,1315.902732,-0.241359692,-0.099838196,0.909589041,1
0.29907,1303.878829,-0.115439692,0.026081804,0.909589041,1
0.24404,1292.439554,-0.060409692,0.081111804,0.909589041,1
0.22625,1281.600562,-0.042619692,0.098901804,0.909589041,1
0.2739,1271.377206,-0.087355337,0.052896942,0.304109589,1
0.2992,1261.427762,-0.112655337,0.027596942,0.304109589,1
0.32968,1301.460718,-0.146049692,-0.004528196,0.909589041,1
0.35201,1288.603896,-0.168379692,-0.026858196,0.909589041,1
0.32488,1276.322843,-0.141249692,0.000271804,0.909589041,1
0.31927,1264.634335,-0.135639692,0.005881804,0.909589041,1
0.35427,1253.554945,-0.167725337,-0.027473058,0.304109589,1
0.22138,1243.100961,-0.034835337,0.105416942,0.304109589,1
0.18929,1233.288287,-2.75E-03,0.137506942,0.304109589,1
0.39167,1274.558747,-0.208039692,-0.066518196,0.909589041,1
0.41486,1261.427762,-0.231229692,-0.089708196,0.909589041,1
0.30216,1248.879498,-0.118529692,0.022991804,0.909589041,1
0.43101,1236.931688,-0.247379692,-0.105858196,0.909589041,1
0.40184,1225.601893,-0.215295337,-0.075043058,0.304109589,1
0.33824,1214.907404,-0.151695337,-0.011443058,0.304109589,1
0.31413,1204.865138,-0.127585337,0.012666942,0.304109589,1
0.28973,1194.361754,-0.103185337,0.037066942,0.304109589,1
0.29388,1247.798061,-0.110249692,0.031271804,0.909589041,1
0.41062,1234.382437,-0.226989692,-0.085468196,0.909589041,1
0.39042,1221.556384,-0.206789692,-0.065268196,0.909589041,1
0.39144,1209.338662,-0.204895337,-0.064643058,0.304109589,1
0.31418,1197.747887,-0.127635337,0.012616942,0.304109589,1
0.34709,1186.802427,-0.160545337,-0.020293058,0.304109589,1
0.34484,1176.520293,-0.158295337,-0.018043058,0.304109589,1
0.24073,1166.91902,-0.054185337,0.086066942,0.304109589,1
0.32155,1221.187946,-0.137919692,0.003601804,0.909589041,1
0.43311,1207.476708,-0.249479692,-0.107958196,0.909589041,1
0.31563,1194.361754,-0.131999692,0.009521804,0.909589041,1
0.39619,1181.862936,-0.209645337,-0.069393058,0.304109589,1
0.39346,1170,-0.206915337,-0.066663058,0.304109589,1
0.37832,1158.792475,-0.191775337,-0.051523058,0.304109589,1
0.31443,1148.259553,-0.127885337,0.012366942,0.304109589,1
0.3208,1138.419958,-0.133953271,0.075394246,0.84109589,1
0.35224,1167.304588,-0.165695337,-0.025443058,0.304109589,1
0.2617,1154.512884,-0.075155337,0.065096942,0.304109589,1
0.34898,1142.365966,-0.162133271,0.047214246,0.84109589,1
0.35274,1130.884609,-0.165893271,0.043454246,0.84109589,1
0.3224,1120.089282,-0.135553271,0.073794246,0.84109589,1
0.29335,1110,-0.106503271,0.102844246,0.84109589,1
0.24473,1140.394669,-0.057883271,0.151464246,0.84109589,1
0.34722,1103.086579,-0.160373271,0.048974246,0.84109589,1
0.31553,1092.016483,-0.128683271,0.080664246,0.84109589,1
0.34846,1081.665383,-0.161613271,0.047734246,0.84109589,1
0.32986,1064.048871,-0.143013271,0.066334246,0.84109589,1
0.38057,1053.422992,-0.193723271,0.015624246,0.84109589,1
0.27133,1036.194962,-0.084483271,0.124864246,0.84109589,1
0.35605,1008.464179,-0.169203271,0.040144246,0.84109589,1
0.18938,980.8669635,0.030429026,0.239722597,0.950684932,1
0.42659,910.933587,-0.241189179,-0.059652681,1,1
0.19352,201.246118,-0.019459278,0.211988699,0.046575342,1
0.48439,84.85281374,-0.309521707,-0.067607083,0.416438356,1
0.39217,60,-0.195605377,0.03812458,0.564383562,1
0.27487,30,-0.142324999,0.108574688,0.300546448,1
